gene_id,Sample_Id,mRNA_expression
105,243,-0.5363
89,243,-0.7478
726,243,0.7688
1159,243,0.8206
2243,243,-1.286
799,243,-1.616
3515,243,-0.9675
1100,243,0.8504
2310,243,-1.6771
515,243,-0.6649
2055,243,1.0645
2264,243,-0.7449
4886,243,-0.8726
472,243,-1.5728
66,243,-0.8463
1561,243,-0.6248
356,243,-1.7932
3905,243,-2.2861
2633,243,1.5071
2637,243,1.0108
1202,243,-1.9778
262,243,-1.1135
1387,243,-0.6423
1735,243,0.9413
1701,243,-3.441
660,243,0.5685
8445,243,0.6296
6897,243,0.5849
3062,243,0.8819
2918,243,0.8436
3292,243,1.0673
2966,243,-0.6974
3070,243,1.9237
2920,243,-0.6641
1375,243,1.1099
3334,243,-1.3288
2758,243,-0.7986
3330,243,-0.5771
862,243,0.8785
4471,243,-2.6048
9562,243,-0.7184
2854,243,-1.8159
567,243,-1.8458
6254,243,1.0614
859,243,-1.6009
7952,243,-0.8118
3471,243,-0.7699
2959,243,2.1711
431,243,0.771
6773,243,-0.5641
2901,243,-1.8031
144,243,0.6222
8802,243,1.645
3187,243,-0.6821
554,243,0.7322
977,243,-0.6163
8886,243,-1.1819
1187,243,-2.2861
2580,243,0.9511
2598,243,-1.0144
2610,243,1.8253
2052,243,1.3899
3489,243,-0.785
367,243,-0.9382
440,243,3.0725
1689,243,-1.1311
11115,243,-2.3166
1690,243,0.6753
3977,243,-0.7595
3951,243,1.2853
7913,243,-1.9936
3520,243,-0.5311
6201,243,0.8255
3530,243,0.783
2540,243,-0.5416
3986,243,-0.5354
84,243,-0.6461
611,243,0.7244
1454,243,-0.6458
622,243,0.9001
3645,243,-2.14
2315,243,-0.5539
801,243,0.8555
104,243,-1.6407
4931,243,-1.5555
3999,243,-0.5335
2299,243,-0.7763
3098,243,1.2537
6511,243,0.5093
8962,243,1.3451
4968,243,0.7484
1228,243,-0.7454
1254,243,1.0739
4639,243,-1.1178
4004,243,0.7114
365,243,-1.2032
2151,243,-0.5985
2941,243,-1.6345
418,243,-0.5545
6378,243,-1.2878
601,243,0.6235
27,243,-0.8383
48,243,1.9127
1804,243,0.8479
3322,243,2.1768
1945,243,0.5992
2628,243,1.2722
640,243,-1.1849
4229,243,-0.62
2675,243,-0.5425
8167,243,3.155
513,243,-1.1049
679,243,-1.0998
1622,243,-0.5596
6098,243,-0.716
14387,243,0.6221
3018,243,-0.5843
284,243,-1.0706
1762,243,0.6871
1044,243,-0.8946
4219,243,-1.4524
2876,243,-0.6085
1148,243,-1.4108
4181,243,1.1434
9990,243,-0.5148
328,243,2.0677
3121,243,-0.9123
1204,243,0.6578
1769,243,-2.1615
2133,243,0.5694
4908,243,-1.5916
13811,243,-0.6551
1900,243,0.6511
3783,243,-0.5651
137,243,-0.8236
1531,243,-1.0053
2717,243,-0.5841
4060,243,0.7314
1326,243,1.2049
10155,243,-1.5037
34,243,-2.4548
401,243,-0.8492
599,243,-1.1508
362,243,0.6426
2791,243,-0.6692
1558,243,-2.6777
1996,243,-0.6412
5276,243,-0.9385
1987,243,0.7265
1131,243,-1.3381
5241,243,1.1196
2433,243,1.7744
3401,243,-0.8359
1797,243,-1.3676
2889,243,-0.8805
3494,243,-0.6548
1744,243,1.7131
5966,243,0.754
5869,243,-0.5934
6678,243,0.8615
1423,243,0.6987
1006,243,-0.7464
807,243,0.5508
3088,243,0.7166
2309,243,0.8686
5266,243,1.2263
3133,243,0.5414
339,243,-0.895
43,243,0.8456
366,243,-1.2972
5165,243,-1.3729
1265,243,-1.3595
5545,243,-0.6006
1997,243,-1.166
130,243,0.9435
5766,243,-1.4915
389,243,-1.396
2639,243,-0.9461
4208,243,1.4439
1515,243,-1.3129
9258,243,-1.4065
496,243,1.0218
1508,243,-2.2485
1098,243,-0.6906
8436,243,0.9942
4148,243,-1.4956
390,243,2.0443
321,243,-1.5591
4067,243,-0.6196
2461,243,1.0267
3440,243,1.1444
207,243,-1.9384
330,243,-0.5232
706,243,-1.186
4030,243,-1.2177
4494,243,0.9404
3123,243,-0.6166
1983,243,0.757
1783,243,-1.653
8165,243,-1.1209
46,243,-1.2827
108,243,-1.0113
5469,243,0.522
7936,243,-0.7674
1017,243,-0.9065
7510,243,-1.0029
1206,243,-0.602
958,243,0.8589
8442,243,-1.0364
2185,243,0.5026
2366,243,-0.8584
2149,243,-1.0355
743,243,-1.9117
638,243,-1.3159
7059,243,0.8076
1146,243,-1.3814
577,243,-0.733
116,243,-0.5082
4151,243,-0.6409
3075,243,-2.4803
573,243,-0.7437
581,243,0.5151
11758,243,3.138
3434,243,-0.6822
1591,243,0.7353
3053,243,-0.5687
4566,243,-1.4228
2335,243,-1.644
9020,243,-3.1086
1072,243,-1.4565
3238,243,-0.6883
303,243,0.7251
3351,243,1.3315
6381,243,-0.7337
1410,243,-0.7284
4080,243,0.5604
2704,243,1.5396
3376,243,0.7067
1365,243,0.534
402,243,-0.7178
2199,243,-0.7076
2734,243,-0.8203
2971,243,1.6868
4250,243,1.3194
594,243,-0.9528
79,243,1.2305
4506,243,-2.0695
8538,246,3.9363
5430,246,-1.9528
100,246,-1.0477
883,246,2.9111
394,246,-0.9639
170,246,-1.099
395,246,0.9104
1802,246,-0.8325
7060,246,-0.9015
3223,246,1.8316
1255,246,1.7093
8202,246,-2.3768
2038,246,-0.6752
44,246,-1.114
49,246,-2.1521
4632,246,-0.9257
1885,246,1.1525
13,246,-1.0265
2508,246,2.7773
1820,246,-1.2497
1112,246,0.9066
1792,246,-0.8783
7967,246,-1.2599
4898,246,-1.3092
198,246,1.0807
8462,246,-0.7766
8775,246,-0.5999
119,246,-1.8352
3703,246,1.2362
580,246,-2.0148
2617,246,-0.5949
7909,246,-0.8087
546,246,1.0526
1185,246,1.6024
2308,246,-1.3208
1281,246,-0.7233
4147,246,-3.0071
349,246,1.016
3488,246,-0.9121
3128,246,-1.1067
1181,246,1.2092
4228,246,-2.9326
908,246,-0.5681
7169,246,-3.2155
1338,246,0.6766
1233,246,-0.9515
8188,246,-3.0989
768,246,0.7364
1036,246,-0.7421
7657,246,-2.0939
162,246,-2.4464
306,246,-1.8675
2085,246,-2.7422
316,246,-0.8236
2347,246,1.9904
323,246,0.5598
2751,246,-0.5861
4025,246,-1.3141
857,246,-0.6965
4070,246,1.6779
1824,246,0.8297
518,246,1.0956
1252,246,2.3567
404,246,-1.1493
1199,246,-2.6986
4197,246,2.6952
5680,246,-1.2814
4546,246,-0.8505
2061,246,1.5092
2866,246,-0.9549
5071,246,-0.6851
11481,246,-1.2264
1386,246,-1.9701
3662,246,-1.381
22,246,1.5168
4831,246,-0.6558
5229,246,-1.4008
1003,246,0.8947
2453,246,1.1291
1807,246,-1.9021
557,246,-1.6522
886,246,1.3861
2726,246,-1.4783
2321,246,3.7604
3900,246,-1.9465
5609,246,0.871
3080,246,-1.3874
11603,246,-0.7201
1836,246,-1.249
4270,246,1.5433
158,246,2.5765
1058,246,-0.9728
1261,246,1.2898
5971,246,-1.2569
1035,246,0.7357
3168,246,-2.4679
918,246,-0.7411
168,246,-0.5791
1509,246,-0.7759
2311,246,-1.4329
4478,246,-1.8506
2851,246,-0.7975
2350,246,-0.7909
237,246,-1.7219
2554,246,-1.5562
3557,246,-0.9984
1821,246,-0.6107
991,246,0.7474
4504,246,-1.4736
3630,246,0.674
962,246,2.1447
1794,246,-0.6475
560,246,-0.7708
6212,246,1.6323
1436,246,-0.9144
579,246,-1.6257
3056,246,1.5181
619,246,-1.8377
9596,246,-1.9688
610,246,-2.2592
3091,246,-0.768
635,246,-0.8523
6964,246,0.6249
646,246,1.1491
653,246,-0.6748
2361,246,1.5135
244,246,1.085
4361,246,-2.591
4124,246,1.2856
3115,246,0.9251
6284,246,-1.6799
727,246,1.2902
6611,246,-0.8472
224,246,1.178
519,246,-1.1843
1419,246,-1.8456
5715,246,-0.7739
9522,246,2.2043
5586,246,-0.5771
3285,246,-0.6
1768,246,-1.5263
2660,246,0.6233
469,246,-0.6299
1767,246,-1.4938
415,246,-2.9876
3944,246,1.2497
2532,246,-1.5924
6382,246,0.6634
334,246,1.8386
3930,246,-0.9977
6367,246,-2.0203
1314,246,2.9826
337,246,-1.9476
2097,246,-1.6052
3933,246,-0.515
7522,246,-1.2115
3841,246,-2.0251
1126,246,-0.9791
2576,246,-1.7891
2058,246,0.8574
3660,246,-2.2969
5416,246,-1.0468
2064,246,-0.6419
664,246,1.2514
1585,246,2.5879
3224,246,-0.5198
2695,246,-1.405
318,246,-2.4948
1965,246,-0.6602
4783,246,-0.7901
1306,246,-2.2561
2326,246,1.2485
456,246,-0.7763
1232,246,-1.6428
2034,246,-0.5635
4442,246,-0.6611
6581,246,-1.3752
634,246,1.2472
5001,246,-0.5047
1613,246,2.2325
3193,246,-0.9753
1618,246,0.7077
47,246,-2.4205
1150,246,-0.6938
243,246,1.707
3862,246,1.4842
8161,246,-1.1845
572,246,1.5179
4729,246,2.5912
2029,246,-1.7914
7230,246,-0.6674
3822,246,0.5533
1433,246,-2.2109
7320,246,-1.1394
827,246,-1.907
1532,246,-3.1357
5982,246,-2.2829
2737,246,1.094
2318,246,-2.2213
1564,246,1.2393
13748,246,0.8624
1728,246,-0.7119
2760,246,0.7912
86,246,0.8153
8834,246,0.7499
4018,246,-1.0551
4600,246,-2.6524
3068,246,-2.4533
3897,246,1.7887
4757,246,-0.8322
9507,246,-2.2774
2575,246,-1.0536
6453,246,-1.6701
1697,246,1.9913
5879,246,1.5415
2441,246,0.5544
3124,246,-0.9818
5130,246,-2.2381
3063,246,-0.8608
125,246,-1.5154
828,246,0.8064
1188,246,-1.7022
313,246,-0.6088
3512,246,-0.5454
6629,246,0.5466
2163,246,-2.1607
1432,246,-2.4726
2692,246,1.1545
14105,246,-1.4674
345,246,2.2042
3235,246,-1.0448
5679,246,-1.4852
361,246,1.7568
4906,246,1.3775
763,246,-1.2652
1998,246,-1.4534
70,246,-1.1451
9349,246,1.2521
1130,246,-1.398
5290,246,1.0079
4882,246,-0.9587
840,246,0.5589
835,246,-0.654
6626,246,-1.2311
10945,246,-0.7482
6885,246,-1.2046
2148,246,-2.018
451,246,-2.8093
40,246,-0.5282
2293,246,-0.9073
1227,246,-0.7832
761,246,-0.6968
3127,246,-1.2574
4156,246,-2.8005
804,246,-0.779
3405,246,0.5513
871,246,-0.7019
12439,246,3.8932
3621,246,2.0769
9282,246,-1.4207
5243,246,0.9476
2391,246,2.8648
1046,246,1.2083
989,246,1.6652
1,246,1.6923
9291,246,1.1624
8241,246,-1.326
310,246,-1.0708
3490,246,-2.3293
2609,246,-3.855
5656,246,-0.7496
2980,246,-1.6098
3497,246,-1.0297
376,246,-1.1005
5681,246,1.4458
1201,246,2.1941
4612,246,0.7169
417,246,-1.354
6530,246,-0.5522
6903,246,-0.9729
1384,246,-0.9642
3015,246,-1.2189
3517,246,-1.5538
553,246,2.7036
595,246,-2.3058
9577,246,-1.4232
3335,246,-1.2882
600,246,-1.1823
4063,246,-0.815
626,246,0.8125
2749,246,1.7593
1845,246,0.8202
636,246,-1.1308
1462,246,-0.7896
6512,246,-1.4851
1865,246,0.6392
5952,246,-1.9683
4887,246,1.103
8972,246,-0.5176
105,246,0.7263
1853,246,-3.1902
5776,246,-0.8908
89,246,1.7167
726,246,0.5681
1159,246,1.9215
2243,246,-1.7013
5272,246,-1.6612
799,246,-1.5558
3515,246,-1.5778
7572,246,2.7443
1100,246,-0.9017
2310,246,-2.7867
6128,246,0.578
2055,246,-0.6221
5812,246,-0.6716
2264,246,-0.8018
472,246,-2.5451
66,246,-1.5217
2187,246,-1.5526
1561,246,-0.6248
356,246,-1.108
3905,246,-3.4396
2633,246,-1.5058
2223,246,-0.8604
2637,246,-0.6633
1202,246,-2.0351
262,246,-1.6366
76,246,-1.328
6041,246,-0.7559
1701,246,-1.4222
2065,246,1.0479
8445,246,0.5651
3062,246,-0.6981
2966,246,-0.687
3070,246,0.9249
2920,246,0.7588
3334,246,-0.5341
4699,246,-0.8297
2435,246,0.8008
2758,246,-0.7986
1413,246,2.4315
3330,246,0.6855
186,246,-1.0426
4471,246,-2.5932
9562,246,-1.4018
8475,246,-0.8092
2854,246,-1.9769
567,246,-1.1042
3406,246,0.5233
8003,246,1.4488
6880,246,0.7532
6782,246,-1.1237
7952,246,-0.8118
3471,246,-0.7699
2959,246,-1.0698
431,246,2.8287
4306,246,1.3462
3508,246,-1.6925
6773,246,0.6636
2901,246,-2.0935
8802,246,0.7562
3187,246,-0.6821
11462,246,0.542
554,246,0.7507
977,246,-0.605
8886,246,0.7569
1187,246,-1.9482
2598,246,-0.9163
2052,246,-0.5567
3234,246,-1.2789
1693,246,-1.1094
3489,246,-0.8991
367,246,0.7693
440,246,-0.5246
3676,246,-0.5715
1689,246,-0.5243
11115,246,-3.3294
179,246,1.1432
1734,246,-0.8364
3977,246,-3.1101
3951,246,-0.6839
7913,246,-2.803
3520,246,-1.2879
2534,246,-0.5643
3530,246,0.6439
3540,246,1.1575
2540,246,-0.5416
1412,246,-2.2917
84,246,-0.6461
611,246,0.6971
1454,246,-1.6623
3645,246,-2.2627
801,246,0.625
123,246,1.108
104,246,-2.8279
4931,246,-1.1751
2299,246,-1.6592
3098,246,0.6634
5752,246,1.0992
3156,246,0.6084
8962,246,-1.4609
4968,246,2.0275
1228,246,-1.7572
993,246,1.7788
585,246,0.8563
4004,246,0.7053
365,246,-1.2032
2151,246,-0.5985
2941,246,-1.0545
418,246,-1.5886
6378,246,-1.6833
27,246,-0.9487
1360,246,-0.5603
2628,246,1.2015
640,246,-1.1849
2096,246,-0.9039
2675,246,-0.5472
8222,246,-1.4757
8167,246,-0.5869
679,246,-0.5026
7524,246,-1.3236
1622,246,-0.5596
14387,246,1.17
3018,246,2.0119
284,246,-1.2313
4219,246,-1.0686
5453,246,1.7122
2876,246,-0.6085
1148,246,-2.1811
4181,246,0.9446
3121,246,-1.1659
1204,246,0.7146
1769,246,-3.0931
2133,246,1.2724
4908,246,-2.193
4058,246,-0.76
3264,246,1.11
3783,246,-2.4789
1531,246,-0.6569
4060,246,-0.8903
10155,246,-2.2759
34,246,-3.2417
401,246,0.8392
2197,246,1.1523
9664,246,-1.1335
1323,246,0.9723
10399,246,1.9632
1558,246,-2.0553
1996,246,-0.9554
2224,246,1.0092
5276,246,-1.0442
1987,246,2.0624
5241,246,1.4912
2433,246,0.9501
562,246,-1.1861
1797,246,-1.5945
2889,246,-0.8805
341,246,-1.3712
5851,246,-1.6936
937,246,1.5304
1744,246,-1.072
11701,246,0.9684
5869,246,-2.0552
1423,246,0.9338
8049,246,0.946
807,246,1.5517
2900,246,1.6891
5266,246,2.8234
1705,246,0.8033
3133,246,-2.0313
339,246,-0.9488
366,246,-1.8671
8693,246,-0.9568
582,246,-0.8331
5165,246,-1.3729
1265,246,-1.2393
4941,246,0.9721
5545,246,1.7548
1997,246,-1.1944
389,246,-0.5895
2639,246,-0.9357
4208,246,0.5598
1515,246,-0.9358
9258,246,-0.9531
496,246,0.5321
1508,246,-1.2771
2037,246,-1.076
400,246,-0.8819
1098,246,-2.1412
390,246,-0.6306
632,246,0.9228
5746,246,0.5638
4067,246,-1.416
3440,246,2.1338
330,246,-0.5232
93,246,-0.7686
706,246,-1.8299
4030,246,-1.6225
793,246,-0.8237
2194,246,-1.4924
4494,246,0.697
3123,246,0.7999
1983,246,1.6859
8165,246,-1.1892
1342,246,0.5588
108,246,-1.4074
7936,246,-1.7896
1017,246,-1.044
7510,246,0.9302
5367,246,0.709
1206,246,-1.5169
958,246,1.352
8442,246,-1.0364
1667,246,1.2638
2366,246,-1.4794
2149,246,-1.6745
9931,246,1.0854
743,246,-0.8849
4289,246,1.5702
817,246,1.4735
638,246,-2.0705
7059,246,-0.8326
1743,246,1.0412
1382,246,-0.9158
1146,246,-1.3814
1644,246,-0.6464
116,246,2.4147
3075,246,-2.4672
573,246,1.1398
581,246,-0.5813
2057,246,-0.7263
3434,246,-0.7144
7288,246,1.1492
3053,246,-0.5687
2578,246,1.5768
2053,246,0.6691
9020,246,-2.9732
1072,246,-2.0927
3238,246,-0.8169
3351,246,2.5253
6381,246,-2.3981
4080,246,-1.3653
2729,246,-1.1721
2704,246,1.5561
3376,246,-0.6768
3199,246,-0.6107
402,246,-0.67
2199,246,-1.0598
1629,246,2.1309
2500,246,-0.751
2971,246,-0.5783
4250,246,1.667
594,246,-1.1113
79,246,0.6778
556,246,2.363
4506,246,-1.7849
2198,247,-1.5112
8538,247,2.5896
1211,247,-0.5929
5623,247,-2.676
6092,247,1.208
883,247,1.3697
885,247,-0.7576
2374,247,-0.9662
394,247,-0.8553
170,247,-1.4775
1802,247,-1.0079
2831,247,-0.9089
377,247,-0.7848
3223,247,0.8317
1255,247,1.4457
8202,247,-2.7848
300,247,-0.6869
2038,247,-0.6752
44,247,-1.2755
49,247,-0.6374
50,247,-0.672
1885,247,1.7669
2508,247,1.7792
403,247,-0.6119
1820,247,-2.1712
1112,247,-0.8898
1792,247,0.6161
7967,247,-1.985
2101,247,0.6314
119,247,-1.4465
580,247,-2.8204
2617,247,-2.11
1281,247,-0.7229
4147,247,-2.5141
3128,247,-0.5669
1181,247,-0.7093
4228,247,-1.1026
2081,247,-0.5971
1392,247,-2.0385
908,247,-0.6291
7169,247,-2.4849
1338,247,1.3007
2635,247,0.5488
3767,247,-0.8589
1233,247,-1.7963
8188,247,-2.2496
7657,247,-0.8623
162,247,-1.0135
306,247,-1.5163
2085,247,-1.6135
316,247,-1.9449
2347,247,1.1408
323,247,-1.3684
2751,247,-0.5214
4025,247,-0.791
464,247,-0.9955
857,247,-0.6965
4070,247,1.3699
1252,247,0.58
404,247,-0.6545
1199,247,-2.4549
4197,247,-1.1461
5680,247,-0.7498
4546,247,-0.6491
2866,247,-0.8206
5071,247,-0.6259
11481,247,-0.7425
1386,247,-2.1616
1127,247,-0.5203
3662,247,-0.7723
22,247,1.1089
2024,247,-2.0218
4831,247,-0.591
5229,247,-1.1098
1003,247,0.8855
1807,247,-0.7362
557,247,-1.1395
2706,247,-0.5886
2321,247,1.7948
3900,247,-1.6988
3080,247,-1.3874
1836,247,-1.3872
4270,247,0.7598
158,247,0.9643
5005,247,-1.1024
1035,247,-0.5049
3168,247,-2.3262
168,247,-0.5342
1083,247,-0.9891
791,247,-0.7222
1509,247,-1.0565
2311,247,-1.6785
4478,247,-3.0941
2851,247,-0.6032
2350,247,-0.7909
237,247,-1.6751
2554,247,-1.648
3146,247,-0.5021
3557,247,0.5548
3332,247,0.8248
1821,247,-1.2529
991,247,0.715
9794,247,0.7458
4504,247,-1.8698
962,247,0.6119
2887,247,-0.735
560,247,-1.9662
1436,247,0.892
579,247,-0.9789
3056,247,0.8211
619,247,-2.0445
9596,247,-1.8512
1844,247,-0.6263
610,247,-1.8216
2233,247,-0.5841
3091,247,-0.6917
635,247,-0.5386
646,247,0.954
653,247,-0.6183
2362,247,-0.5519
5628,247,0.6838
2361,247,-0.9789
3275,247,-0.9548
1207,247,0.5111
4361,247,-2.9104
4124,247,1.8126
2768,247,-0.7631
2813,247,1.5784
6611,247,-0.8472
519,247,-1.8215
1419,247,-1.8702
9522,247,1.3695
5586,247,-1.5696
3285,247,-1.1825
1768,247,-1.6488
8508,247,0.6006
1138,247,1.6238
2660,247,1.3918
51,247,-1.1684
469,247,-2.2299
3523,247,-0.53
1767,247,-1.8501
415,247,-2.8897
1969,247,-1.194
3930,247,-0.9771
6367,247,-0.6703
3247,247,-0.5176
1314,247,1.985
337,247,-2.0418
2097,247,-1.6074
3933,247,-0.7396
7522,247,0.7372
3486,247,-0.6669
9391,247,-1.3179
3841,247,-2.5697
1126,247,-0.979
2576,247,-0.8521
2058,247,0.7889
3660,247,-2.1938
325,247,11.6147
5416,247,-1.0468
2064,247,0.8456
664,247,0.8842
1585,247,1.0437
3224,247,-1.7404
2695,247,-1.0785
318,247,-2.5476
3137,247,-1.3096
1965,247,-0.7834
4783,247,-3.2911
1306,247,-1.3851
456,247,-0.7763
1294,247,-0.5182
2797,247,-1.0513
1232,247,-1.6067
2034,247,-0.595
4442,247,-1.5387
6581,247,-2.2017
749,247,0.5927
3193,247,-1.9385
47,247,-1.7338
1150,247,-1.7108
7374,247,-0.7389
3862,247,1.0256
3774,247,1.28
8161,247,-1.1845
756,247,-1.7841
572,247,-0.5675
3,247,-0.9133
275,247,-1.4013
4729,247,1.3826
2029,247,-2.2451
7230,247,-0.7525
1433,247,-2.2077
7320,247,-1.2333
564,247,0.5096
827,247,-2.4999
91,247,0.5162
1532,247,-2.6918
5982,247,-3.4866
2737,247,-3.049
2318,247,-0.7538
1564,247,0.591
13748,247,-0.5879
1728,247,1.3233
949,247,0.53
329,247,1.0127
4018,247,-1.4566
999,247,3.54
4600,247,-2.1159
3068,247,-2.3972
3897,247,1.3541
4757,247,-0.9956
9507,247,-1.5884
2575,247,-0.8182
3623,247,1.2556
7876,247,-0.8204
2441,247,0.6559
3124,247,-1.4828
5130,247,-1.8761
6385,247,0.7086
828,247,-0.6089
1188,247,-0.9056
313,247,-0.5414
3512,247,-0.7652
2163,247,-3.205
1432,247,-1.5498
2692,247,-1.0046
345,247,1.3602
1327,247,-1.8239
4906,247,0.5279
5192,247,-0.5223
1998,247,-1.484
9349,247,2.1637
9937,247,-0.9044
5290,247,0.7921
4882,247,-0.6614
837,247,-0.711
835,247,-1.2938
6626,247,-0.9623
10945,247,-0.8357
375,247,-0.6142
6885,247,-1.3888
2148,247,-2.018
451,247,-2.641
40,247,-0.6619
4808,247,-1.016
761,247,-0.8455
3127,247,-2.1196
1231,247,-0.6352
4153,247,-1.2314
4156,247,-2.839
804,247,1.0147
3405,247,-0.8378
2865,247,-0.9519
12439,247,1.3088
878,247,0.8602
3621,247,0.8333
9282,247,-2.7512
2391,247,1.3618
1046,247,1.1532
1,247,1.7747
8241,247,-0.6634
3480,247,0.666
310,247,-0.9323
3490,247,-2.0705
2609,247,-2.5984
3467,247,2.0925
2980,247,-1.5284
1344,247,-0.7728
376,247,-2.1921
3673,247,1.1472
1201,247,0.7971
7922,247,-1.7153
6530,247,-0.5522
1369,247,-1.3693
6901,247,-0.7993
2657,247,0.7151
3517,247,-1.2055
5890,247,-0.8396
494,247,-1.5045
539,247,1.503
1092,247,0.6181
9577,247,-1.0438
3335,247,0.5831
4063,247,-0.6871
631,247,-0.9871
1845,247,-0.8099
636,247,-1.1308
1462,247,-1.6066
6512,247,-0.6977
1865,247,-0.6111
5952,247,-2.1449
8972,247,0.9276
256,247,-1.5021
4436,247,-1.6494
642,247,-1.7017
3154,247,-1.3995
1853,247,-2.1832
5776,247,-0.9193
89,247,0.9669
723,247,-0.6359
726,247,0.5344
2243,247,-2.1218
5272,247,-2.2095
799,247,-1.056
5026,247,-0.8297
7572,247,0.9706
2310,247,-1.1248
656,247,-0.832
515,247,-0.6071
5812,247,-1.7352
2264,247,-0.7355
472,247,-0.7478
66,247,-2.345
1561,247,-0.6248
3268,247,-0.5555
356,247,-0.846
3905,247,-2.3689
2633,247,-1.4524
2223,247,-1.6376
2637,247,-0.6633
262,247,-1.6512
76,247,-1.5626
1387,247,-0.6423
1735,247,-1.0021
6041,247,-1.3825
1701,247,-1.621
3062,247,-0.8429
2918,247,1.5531
3292,247,-0.828
28,247,-1.347
2966,247,-0.793
3070,247,-1.1087
2920,247,-0.9392
3334,247,-1.6187
4699,247,-1.4688
2435,247,1.2459
2758,247,1.0356
3330,247,-0.5771
862,247,1.0306
4471,247,-1.5776
590,247,-1.8815
9562,247,-1.8647
2854,247,-0.7555
567,247,-0.5803
8003,247,0.5184
859,247,0.7474
7952,247,-0.8118
431,247,0.5712
4306,247,0.9809
6773,247,0.5852
2901,247,-0.8091
11462,247,-0.5067
554,247,2.3676
977,247,-0.9458
1187,247,-1.8587
2598,247,-1.2095
2052,247,0.532
1693,247,-0.7059
367,247,-0.9382
2062,247,-1.0016
11115,247,-3.1571
179,247,-1.2879
1690,247,0.9078
3977,247,-2.6815
3951,247,-0.7748
7913,247,-2.6517
3520,247,-2.3498
2534,247,-1.0925
6201,247,1.8305
3530,247,-0.6614
2540,247,-0.5416
3986,247,-1.0701
2506,247,-0.5449
84,247,-0.6461
611,247,1.2316
1454,247,-1.0913
622,247,-0.5195
3645,247,-2.0124
2787,247,-0.9241
801,247,1.3843
123,247,0.9191
104,247,-3.414
4931,247,-1.4812
3999,247,-1.1506
2299,247,-1.6592
3098,247,0.813
1894,247,-0.8607
5752,247,1.3028
8962,247,-0.7002
4968,247,1.2402
6042,247,-0.6664
1228,247,-2.7107
993,247,1.4399
4639,247,-0.7824
3939,247,-0.534
2151,247,-0.5985
27,247,-1.4501
8768,247,-0.8701
1745,247,-1.3154
1360,247,-1.5151
48,247,-0.8358
3322,247,0.7929
1945,247,-1.0146
8944,247,-1.902
2096,247,-0.5591
4229,247,-1.845
8222,247,-1.9522
8167,247,-0.5869
578,247,-0.5131
6098,247,-0.6993
14387,247,-1.1614
1044,247,-0.8946
4219,247,-1.9128
5453,247,0.7289
2876,247,1.5114
1148,247,-2.0051
3161,247,-1.1871
9990,247,0.9887
328,247,0.6182
3121,247,-1.3615
1204,247,0.6169
1769,247,-3.2746
2249,247,-0.8254
4908,247,-2.0924
4058,247,-0.8059
13811,247,-0.8269
1900,247,-0.681
3783,247,-2.6373
1531,247,-2.426
10155,247,-1.2585
34,247,-1.2074
1323,247,-0.5209
599,247,1.5163
362,247,-1.8727
10399,247,-1.3756
1558,247,-3.0428
1996,247,-0.8646
2224,247,-1.2392
1131,247,-1.3282
2433,247,-1.1286
5610,247,-0.5377
5851,247,0.9196
937,247,1.1636
5966,247,-0.8826
11701,247,0.5069
5869,247,-1.7888
6678,247,1.3234
1006,247,-0.5266
8049,247,-0.5866
625,247,-1.4671
2309,247,1.2358
2900,247,1.7053
5266,247,1.5089
1705,247,1.0689
3133,247,-1.9407
339,247,-0.936
366,247,-0.5746
582,247,-1.4025
1265,247,-2.8205
4941,247,-0.9274
5545,247,-1.0339
1997,247,-1.6263
583,247,-0.9462
389,247,-0.872
9258,247,-0.7825
2037,247,-0.6038
2093,247,1.7878
400,247,-1.1521
1098,247,-1.4638
8436,247,1.1103
4148,247,0.5791
390,247,-0.6306
5746,247,-0.5503
4067,247,-1.513
2461,247,-0.6906
6800,247,-1.7214
3440,247,-0.5918
207,247,-0.7323
330,247,-0.5232
93,247,1.2612
706,247,-2.1673
4030,247,-1.5935
793,247,-1.0187
2194,247,-0.9698
1983,247,0.9934
1783,247,-1.2743
8165,247,-1.9594
1342,247,-1.4671
46,247,0.563
108,247,-1.9249
7936,247,-1.5384
1017,247,-0.7742
1206,247,-1.9769
958,247,0.914
2602,247,0.5576
2366,247,-2.9553
2149,247,-1.856
743,247,-0.6494
638,247,-1.6624
7059,247,-0.8326
1146,247,1.2016
577,247,-0.6907
1644,247,-0.9937
116,247,1.1124
4151,247,-1.2715
3075,247,-2.7705
573,247,0.6963
581,247,-1.4696
3434,247,-1.4557
1591,247,-1.3175
324,247,-0.7447
3053,247,-0.5687
2053,247,1.1057
4566,247,0.6873
9020,247,-2.4505
1072,247,-2.2048
3238,247,-0.6506
6381,247,-3.4196
1410,247,0.7887
2704,247,0.7353
3376,247,-0.6768
402,247,-2.0718
2199,247,-1.0069
2500,247,0.5766
2971,247,-0.5783
2707,247,-0.8006
4250,247,2.5697
79,247,0.5051
884,247,1.9193
4506,247,-1.3452
8538,249,2.6525
1211,249,-0.5715
5430,249,-1.2888
5623,249,-1.8763
6092,249,1.1407
674,249,2.4087
100,249,2.8984
883,249,0.534
885,249,1.0157
394,249,-1.382
170,249,-0.9896
1802,249,-1.8401
7060,249,3.1039
2831,249,-1.0419
377,249,-0.9748
3223,249,0.774
1255,249,-1.1654
716,249,-1.1577
