gene_id,Entrez_Gene_Id,Hugo_Symbol
12020,63027,SLC22A23
8864,63035,BCORL1
5499,63036,CELA2A
1353,6304,SATB1
6250,6305,SBF1
1009,631,BFSP1
8512,6310,ATXN1
2814,6311,ATXN2
11682,6314,ATXN7
10071,6315,ATXN8OS
4970,6317,SERPINB3
925,6318,SERPINB4
2757,6319,SCD
17155,632,BGLAP
10360,6320,CLEC11A
8158,6322,SCML1
3497,6323,SCN1A
1130,6326,SCN2A
17714,6327,SCN2B
2633,6328,SCN3A
2374,6329,SCN4A
16437,633,BGN
15749,6330,SCN4B
389,6331,SCN5A
9937,6332,SCN7A
743,6334,SCN8A
6378,6335,SCN9A
390,6336,SCN10A
5221,6337,SCNN1A
14796,6338,SCNN1B
265,6339,SCNN1D
8130,634,CEACAM1
10500,6340,SCNN1G
15792,6341,SCO1
1277,6342,SCP2
12876,6343,SCT
11626,6344,SCTR
9698,6345,SRL
16098,6347,CCL2
8262,635,BHMT
9000,6351,CCL4
15641,6355,CCL8
8753,6356,CCL11
15865,6359,CCL15
7252,636,BICD1
17752,6361,CCL17
891,6362,CCL18
11653,6367,CCL22
2368,6368,CCL23
11768,637,BID
16886,6370,CCL25
4799,6372,CXCL6
6265,6373,CXCL11
17659,6374,CXCL5
16736,6375,XCL1
8736,6376,CX3CL1
2614,6382,SDC1
3157,63826,SRR
3897,63827,BCAN
5732,6383,SDC2
17329,6385,SDC4
11857,6386,SDCBP
8017,6387,CXCL12
16102,63874,ABHD4
2288,63876,PKNOX2
11644,63877,FAM204A
8316,6388,SDF2
195,6389,SDHA
8910,63891,RNF123
24,63892,THADA
4222,63893,UBE2O
14531,63894,VIPAS39
4304,63895,PIEZO2
906,63897,HEATR6
12666,63898,SH2D4A
2120,63899,NSUN3
16026,639,PRDM1
12545,63904,DUSP21
16367,63905,MANBAL
17626,63908,NAPB
9909,6391,SDHC
1620,63910,SLC17A9
12130,63916,ELMO2
10240,63917,GALNT11
9694,63922,CHTF18
5036,63923,TNN
18326,63924,CIDEC
9333,63925,ZNF335
1008,63926,ANKEF1
14624,63928,CHP2
7206,63929,XPNPEP3
11536,63931,MRPS14
15681,63932,CXORF56
11634,63933,MCUR1
9795,63934,ZNF667
1939,63935,PCIF1
15131,63939,FAM217B
9137,63941,NECAB3
3430,63946,DMRTC2
7851,63948,DMRTB1
13683,63950,DMRTA2
16933,63951,DMRTA1
6830,6396,SEC13
15576,63967,CLSPN
11333,6397,SEC14L1
11869,63970,TP53AIP1
3035,63971,KIF13A
2196,63974,NEUROD6
7379,63976,PRDM16
1045,63977,PRDM15
2217,63978,PRDM14
4396,63979,FIGNL1
12341,6398,SECTM1
1991,63982,ANO3
10717,640,BLK
2329,6400,SEL1L
12504,64005,MYO1G
6060,6401,SELE
9421,6402,SELL
1692,6403,SELP
1505,6404,SELPLG
11119,6405,SEMA3F
10637,6406,SEMG1
16028,64061,TSPYL2
6791,64062,RBM26
1547,64063,PRSS22
17389,64064,OXCT2
14999,64065,PERP
1864,64066,MMP27
800,64067,NPAS3
7174,6407,SEMG2
646,64072,CDH23
16528,64073,C19ORF33
2255,64077,LHPP
14289,64078,SLC28A3
13874,64081,PBLD
7942,64083,GOLPH3
8254,64084,CLSTN2
12396,64087,MCCC2
4843,64089,SNX16
11461,64090,GAL3ST2
1971,64091,POPDC2
13218,64092,SAMSN1
10082,64093,SMOC1
9145,64094,SMOC2
16949,64097,EPB41L4A
6502,64098,PARVG
5787,641,BLM
12122,64100,ELSPBP1
17119,64101,LRRC4
11773,64102,TNMD
12395,64105,CENPK
15859,64106,NPFFR1
9966,64108,RTP4
11831,64109,CRLF2
7923,64110,MAGEF1
4826,64111,NPVF
13732,64112,MOAP1
7108,64115,C10ORF54
13347,64118,DUS1L
15820,64122,FN3K
2955,64123,ELTD1
16213,64127,NOD2
15896,64129,TINAGL1
8088,641298,SMG1P1
14879,64130,LIN7B
237,64131,XYLT1
16093,64132,XYLT2
17219,641339,ZNF674
2092,64135,IFIH1
13519,641364,SLC7A11-AS1
4438,64137,ABCG4
16848,641371,ACOT1
12962,6414,SEPP1
12213,64145,ZFYVE20
2316,641455,POTEM
3260,64147,KIF9
1568,64149,C17ORF75
9675,64150,DIO3OS
18617,64151,NCAPG
10736,6416,MAP2K4
1395,64167,ERAP2
1985,64168,NECAB1
15498,641700,ECSCR
12769,64174,DPEP2
6184,64175,LEPRE1
4663,6418,SET
5625,64180,DPEP3
11986,6419,SETMAR
15325,641977,SEPT7P2
14327,642,BLMH
9555,642006,GUSBP10
9311,642007,GUSBP12
15997,64207,IRF2BPL
17223,6421,SFPQ
15769,64210,MMS19
7781,64211,LHX5
11792,64215,DNAJC1
327,64216,TFB2M
14522,64218,SEMA4A
16911,64219,PJA1
8575,6422,SFRP1
4938,64220,STRA6
13892,64221,ROBO3
15442,64222,TOR3A
16090,64223,MLST8
5122,64224,HERPUD2
8409,64225,ATL2
13177,642265,SPATA31A2
14711,642280,ZNF876P
3848,6423,SFRP2
13017,64231,MS4A6A
3581,64232,MS4A5
9101,642394,ADARB2-AS1
6931,6424,SFRP4
3664,64240,ABCG5
17745,642402,GOLGA6L17P
4769,64241,ABCG8
7328,642424,IGKV1OR10-1
9536,642443,ADH5P4
8652,642446,TRIM64B
10141,642460,ANKRD30BP1
213,642475,MROH6
12501,642489,FKBP1C
12063,6425,SFRP5
10978,642546,HK2P1
10154,642585,VDAC1P1
7330,642592,EIF5AP4
11397,642597,C18ORF42
17124,6426,SRSF1
8969,642612,TRIM49C
5949,642623,UBTFL1
17805,642631,TSPY15P
10368,642633,FAM230B
1002,642636,RAD21L1
15423,642641,RPSAP54
7348,642659,HNRNPA1P48
10356,6427,SRSF2
7888,642762,ABCD1P5
11390,6428,SRSF3
6035,642818,ST13P21
16424,64282,PAPD5
7236,64283,ARHGEF28
17253,64284,RAB17
1242,64285,RHBDF1
7475,642852,LINC00205
4372,64288,ZSCAN31
4310,6429,SRSF4
14398,642909,CTBP2P4
10763,642924,LINC00535
8497,642987,TMEM232
7215,643,CXCR5
14913,6430,SRSF5
7647,6431,SRSF6
14393,643126,TRIM51JP
14223,643136,ZC3H11B
11921,643157,MEP1AP4
4221,643159,ATF4P3
6107,643161,FAM25A
6283,64318,NOC3L
10601,643180,CCT6P3
12764,64319,FBRS
15673,6432,SRSF7
1724,64320,RNF25
4076,643224,TUBBP5
13953,643232,NRBF2P3
4083,643236,TMEM72
3999,64324,NSD1
12290,643253,CCT6P1
10301,64327,LMBR1
5534,64328,XPO4
8685,6433,SFSWAP
2659,643300,HSPD1P1
3830,643311,CT47B1
3262,64332,NFKBIZ
9114,64333,ARHGAP9
5542,643338,C15ORF62
15438,643343,RPL5P4
10340,643365,LINC00452
10421,643376,BTBD18
10703,643384,UNC93B4
197,643394,SPINK9
4618,6434,TRA2B
4091,643414,LIPK
17852,643418,LIPN
2970,64342,HS1BP3
16754,64343,AZI2
1599,64344,HIF3A
3916,643445,TRIM43CP
7221,643535,KCTD9P2
11316,64359,NXN
18552,643596,RNF224
11623,643615,UBTFL6
11438,643617,RPSAP8
8569,643641,ZNF862
15819,643646,HSD17B1P1
18104,643650,LINC00842
3794,643664,SLC35G6
9664,643677,CCDC168
6983,643680,MS4A4E
14124,643699,GOLGA8N
844,643707,GOLGA6L4
18286,643719,SCGB1B2P
5589,64374,SIL1
3590,64375,IKZF4
5053,643751,CDC42P6
8127,64377,CHST8
13908,643790,HMGN1P38
1041,643803,KRTAP24-1
13220,643812,KRTAP27-1
2173,643836,ZFP62
8450,643853,TMPPE
7124,643854,CTAGE9
5788,64386,MMP25
12300,643866,CBLN3
2607,64388,GREM2
15947,643884,SOCS5P5
1196,6439,SFTPB
8190,643905,PRR21
17529,643906,RPL7P27
16390,64393,ZMAT3
7458,64395,GMCL1
2507,643955,ZNF733P
4177,64397,ZNF106
12246,64398,MPP5
6910,64399,HHIP
18048,644,BLVRA
17618,6440,SFTPC
14132,64400,AKTIP
12649,644017,ZNF734P
15562,644019,CBWD6
17046,644022,RPL22P19
13044,64403,CDH24
12462,644030,KRT18P58
18374,644032,PHKG1P2
4233,644041,C18ORF63
1023,64405,CDH22
16760,644063,HNRNPKP4
6875,64407,RGS18
4028,64409,WBSCR17
14161,644096,SDHAF1
845,64410,KLHL25
3994,64411,ARAP3
13303,644128,RPL23AP53
2858,644139,PIRT
2505,644150,WIPF3
13183,644168,DRGX
8492,64417,C5ORF28
16278,64418,TMEM168
9831,644186,SYCE3
1350,64419,MTMR14
4957,644191,RPS26P8
18012,644192,NR2F2-AS1
5805,6442,SGCA
6280,64420,SUSD1
6429,64421,DCLRE1C
6529,64422,ATG3
12526,64423,INF2
7105,64425,POLR1E
17998,64426,SUDS3
7498,64427,TTC31
15973,64429,ZDHHC6
7928,6443,SGCB
8707,64430,PCNXL4
12850,64432,MRPS25
18554,644338,RPL37AP8
4049,64434,NOM1
6508,644353,ZCCHC18
10790,644378,GCNT6
10439,644397,LRRC37A17P
2675,6444,SGCD
13821,644414,DEFB131
10484,644444,TMEM30C
8114,64446,DNAI2
10408,644517,FAM86MP
15910,644538,SMIM10
8376,644591,PPIAL4G
13128,6446,SGK1
7398,644604,EEF1A1P12
9224,644619,INTS4L2
10023,644660,RAD21-AS1
7377,644672,CLDN25
4175,6447,SCG5
9883,644739,WASF4P
9022,644768,SLC9B1P4
582,64478,CSMD1
15875,6448,SGSH
5800,644815,FAM83G
11368,644820,EEF1B2P3
9372,644844,PHGR1
9907,644861,NBPF13P
17872,644871,TRAF6P1
12958,644914,H3F3AP6
13204,644945,KRT16P3
1364,644974,ALG1L2
11030,644988,ABHD17AP6
851,64499,TPSB2
18324,6450,SH3BGR
13604,645027,EVPLL
7283,645051,GAGE13
14438,64506,CPEB1
14598,645084,DBF4P1
4281,645090,CXORF30
8858,6451,SH3BGRL
3511,645104,CLRN2
17288,645173,RPS2P48
7435,64518,TEKT3
9755,645191,LINGO3
14226,6452,SH3BP2
14868,645249,MNX1-AS1
11660,645251,CBX1P1
15110,645280,SMPD4P1
3199,6453,ITSN1
11157,645323,LINC00461
7764,645332,FAM86C2P
11204,645345,CHCHD2P9
12134,645348,TUBA3GP
16242,645367,GGT8P
8771,645369,TMEM200C
17546,645402,USP17L4
11401,645414,PRAMEF19
16120,645423,SLC25A51P2
15111,645426,TMEM191C
10707,645455,CEP170P1
16201,6455,SH3GL1
8276,645572,FAM90A23P
14283,645591,LHFPL3-AS1
1450,6456,SH3GL2
2467,645641,MESTP3
12577,645676,ASH1L-AS1
6848,645686,GTF2IP3
17106,645688,RPL12P38
10987,645694,HTR5BP
12761,6457,SH3GL3
12843,645740,NOS2P1
12978,64577,ALDH8A1
4910,645771,PARP4P2
4585,645784,ANKRD36BP2
41,64579,NDST4
18273,645805,DAZAP2P1
7165,64581,CLEC7A
15201,645811,CCDC154
7302,645843,TMEM14E
12269,645864,MAGEB17
4050,645879,FAM90A12P
15932,6459,SH3GL1P2
18595,64591,TSPY2
9296,645922,S100A7L2
18242,645950,HNRNPA1P1
4666,645954,SVILP1
8009,645961,SPATA31C2
16382,645974,PABPC1L2B
10414,64598,MOSPD3
8555,64599,GIGYF1
14196,645996,NAP1L6
4189,646,BNC1
8350,64600,PLA2G2F
3189,64601,VPS16
15701,646019,CBY3
4271,646074,POM121L10P
3400,646096,CHEK2P2
5736,6461,SHB
12088,646113,LINC00643
15520,646174,C16ORF90
3614,6462,SHBG
14215,646202,TLK2P1
2838,646243,CXADRP2
13967,646262,LACTBL1
15580,646270,ELL2P1
16789,646282,AZGP1P1
6105,646309,NAMPTL
4169,646370,IGHV1OR15-3
7624,646379,IGHV1OR15-4
7564,6464,SHC1
9659,646405,TPTE2P1
10938,646409,DGAT2L7P
587,64641,EBF2
5155,646424,SPINK8
10293,646457,C19ORF67
18534,646463,UBE2HP1
5830,64648,SPANXD
15295,646486,FABP12
8326,646508,FAM90A27P
7583,64651,CSRNP1
12164,646603,C4ORF51
17638,646627,LYPD8
16677,64663,SPANXC
994,646643,SBK2
15957,646702,HLA-DPA2
4113,646754,TRIM64C
17537,646799,ZAR1L
12698,6468,FBXW4
12481,646802,CYP4F62P
18069,646817,SETSIP
356,64682,ANAPC1
13946,646851,FAM227A
14159,646864,ZNF723
14859,64689,GORASP1
17940,646891,SDCCAG3P2
11749,646892,SH2D7
1812,6469,SHH
9217,646915,ZNF806
12444,64693,CTAGE1
9456,646960,PRSS56
18046,646981,PTPN2P1
15263,6470,SHMT1
12245,647000,TUBBP2
11917,647024,C6ORF132
13818,647033,PA2G4P4
15610,647060,SPATA31A1
12616,647076,BRD7P2
6887,64708,COPS7B
13163,647087,C7ORF73
6509,647121,EMBP1
10913,647135,SRGAP2B
13337,64714,PDIA2
13110,647167,EEF1A1P14
13900,647174,SERPINE3
5544,64718,UNKL
18315,647187,IGHV3OR16-6
15491,647215,MROH3P
10998,647249,GAPDHP36
4349,647276,RPL4P4
1067,6473,SHOX
12620,647309,GMNC
1366,6474,SHOX2
2023,64743,WDR13
9678,647436,RPL5P1
13264,64744,SMAP2
16042,64746,ACBD3
7450,64747,MFSD1
6513,64750,SMURF2
4037,64753,CCDC136
2525,64754,SMYD3
14240,64755,C16ORF58
14363,64756,ATPAF1
3239,64757,MARC1
11741,647589,ANHX
3317,64759,TNS3
1367,6476,SI
13130,64760,FAM160B2
13547,64761,PARP12
15347,64762,GAREM
147,64763,ZNF574
7989,64764,CREB3L2
17113,64766,S100PBP
9363,64769,MEAF6
16968,6477,SIAH1
1737,64770,CCDC14
14808,64772,ENGASE
7607,64776,C11ORF1
11688,64778,FNDC3B
2470,64780,MICAL1
1184,64781,CERK
1685,64783,RBM15
15775,64784,CRTC3
11309,64785,GINS3
7778,64786,TBC1D15
17483,64787,EPS8L2
9376,64788,LMF1
17836,64789,EXO5
9399,64793,CEP85
1843,64794,DDX31
11572,647946,LINC00669
6643,64795,RMND5A
8586,64798,DEPTOR
6747,64799,IQCH
9615,648,BMI1
9336,6480,ST6GAL1
3821,64800,EFCAB6
16263,648000,RPL7P23
15572,64802,NMNAT1
7919,64805,P2RY12
10796,64806,IL25
15233,64816,CYP3A43
12669,6482,ST3GAL1
18379,648262,CICP26
17753,6483,ST3GAL2
15880,64834,ELOVL1
11622,648359,ABHD17AP3
17919,64837,KLC2
12346,64839,FBXL17
5955,6484,ST3GAL4
5267,64840,PORCN
13598,64843,ISL2
3671,64844,MARCH7
7038,64847,SPATA20
5703,64848,YTHDC2
1024,64849,SLC13A3
1756,64850,ETNPPL
14379,64852,TUT1
11080,64853,AIDA
10486,64854,USP46
12508,64855,FAM129B
5174,64857,PLEKHG2
17074,64858,DCLRE1B
5510,64859,NABP1
4285,64860,ARMCX5
10357,64863,METTL4
1896,64864,RFX7
3501,64866,CDCP1
2954,6487,ST3GAL3
9687,648809,EFTUD1P1
6131,64881,PCDH20
15515,6489,ST8SIA1
11408,64895,PAPOLG
17819,64897,C12ORF43
5524,649,BMP1
7455,6490,PMEL
2431,64900,LPIN3
3031,64901,RANBP17
3983,64902,AGXT2
6866,6491,STIL
13631,649179,PRAMENP
812,64919,BCL11B
3539,6492,SIM1
4832,64921,CASD1
3849,64924,SLC30A5
17955,64925,CCDC71
11885,64926,RASAL3
7023,64927,TTC23
18618,64928,MRPL14
18065,6493,SIM2
8966,6494,SIPA1
16786,64940,STAG3L4
11911,64943,NT5DC2
5809,649446,DLGAP1-AS1
1103,64946,CENPH
9672,6495,SIX1
11090,6496,SIX3
11056,64960,MRPS15
12596,64965,MRPS9
9812,64968,MRPS6
16603,6497,SKI
13094,64976,MRPL40
11332,64978,MRPL38
11540,6498,SKIL
17971,64983,MRPL32
11171,6499,SKIV2L
16203,650,BMP2
16149,6500,SKP1
16431,65003,MRPL11
5302,65005,MRPL9
10407,65010,SLC26A6
6579,65012,SLC26A10
12632,6502,SKP2
3071,6503,SLA
14687,6504,SLAMF1
606,6505,SLC1A1
13497,65055,REEP1
14028,65056,GPBP1
10262,65057,ACD
14520,65059,RAPH1
4594,65061,CDK15
7578,65062,TMEM237
376,65065,NBEAL1
13054,650655,ABCA17P
3284,6507,SLC1A3
17950,65072,CFLAR-AS1
14828,65078,RTN4R
5678,6508,SLC4A3
7002,65082,VPS33A
11202,65083,NOL6
8651,65084,TMEM135
13797,65094,JMJD4
10661,651,BMP3
15246,65108,MARCKSL1
15384,65109,UPF3B
6483,6511,SLC1A6
13042,65110,UPF3A
15237,65117,RSRC2
3470,65121,PRAMEF1
3215,65122,PRAMEF2
10313,65123,INTS3
1715,65124,SOWAHC
722,65125,WNK1
11882,651250,LRRC37A16P
11137,6514,SLC2A2
12128,651452,POM121L3P
6122,6515,SLC2A3
14272,651746,ANKRD33B
10162,6518,SLC2A5
2616,6519,SLC3A1
5133,652,BMP4
8039,6520,SLC3A2
898,6521,SLC4A1
642,65217,PCDH15
12661,6522,SLC4A2
5108,6523,SLC5A1
863,6524,SLC5A2
17510,65244,SPATS2
17118,652489,SUMO2P3
10235,65249,ZSWIM4
17558,6525,SMTN
4363,65250,C5ORF42
9791,65251,ZNF649
16056,65258,MPPE1
7830,6526,SLC5A3
8362,65260,COA7
10940,65263,PYCRL
9125,65264,UBE2Z
85,65265,C8ORF33
10265,65266,WNK4
3452,65267,WNK3
4066,65268,WNK2
8338,6527,SLC5A4
5252,6528,SLC5A5
4339,6529,SLC6A1
15944,652904,CKS1BP6
15275,652965,SNORA48
13363,652968,GATSL3
9010,652991,SKOR2
6811,653,BMP5
3153,6530,SLC6A2
15640,653017,TBC1D3P3
5608,653045,PTPN20CP
8310,653061,GOLGA8S
4174,653073,GOLGA8J
15713,653075,GOLGA8T
3281,653082,ZDHHC11B
9219,6531,SLC6A3
3587,653113,FAM86FP
13969,653121,ZBTB8A
10090,653125,GOLGA8K
14066,653162,RPSAP9
8102,653166,OR1D4
18370,653175,HAUS6P1
2161,653188,GUSBP3
15374,653190,ABCC6P1
6068,653192,TRIM43B
12473,6532,SLC6A4
10745,653203,FAM230A
3800,653240,KRTAP4-11
732,653247,PRB2
4587,653269,POTEI
10504,6533,SLC6A6
13289,653316,FAM153C
10933,653316,FAM153CP
9312,653333,FAM86B2
9226,653361,NCF1
15716,653390,RRN3P2
14594,653394,PGM5P1
17014,653399,GSTTP2
13529,6534,SLC6A7
13313,653404,FOXD4L6
8595,653427,FOXD4L5
5148,653435,GUSBP6
10331,653436,ANKRD20A7P
3936,653437,AQP12B
5494,653440,WASH6P
4144,653441,PHC1P1
8892,653464,SRGAP2C
9325,653479,MRPL45P2
355,653489,RGPD3
14645,653492,PSG10P
10645,6535,SLC6A8
18597,653505,PPIAL4A
13423,653509,SFTPA1
11835,653519,GPR89A
2944,653557,BMS1P8
14595,653567,TMEM236
3178,653579,CD177P1
8131,653583,PHLDB3
277,6536,SLC6A9
15134,653604,HIST2H3D
2032,653606,PRAMEF22
9148,653635,WASH7P
18011,653641,GOLGA6C
15066,653643,GOLGA6D
10800,653645,TBC1D3P1-DHX40P1
15310,653656,MBD3L4
15527,653657,MBD3L3
14407,653677,SEC1P
2956,653702,RPL7P9
16422,653720,GOLGA8M
15381,653758,TPM3P6
360,653781,POTEJ
9216,653784,MZT2A
12932,6538,SLC6A11
10257,653857,ACTR3C
2798,6539,SLC6A12
5711,654,BMP6
721,6540,SLC6A13
7425,6541,SLC7A1
6556,6542,SLC7A2
11184,654231,OCM
14712,654254,ZNF732
8133,6543,SLC8A2
16336,654346,LGALS9C
9069,654412,FAM138B
5081,654429,LRTM2
11625,654433,PAX8-AS1
2734,654463,FER1L6
10145,6545,SLC7A4
5379,654502,IQCJ
339,6546,SLC8A1
14117,6547,SLC8A3
7850,6548,SLC9A1
9558,654816,NCF1B
3919,6549,SLC9A2
1616,655,BMP7
3699,6550,SLC9A3
4157,6555,SLC10A2
12486,6556,SLC11A1
5785,6557,SLC12A1
5587,6558,SLC12A2
7794,6559,SLC12A3
16990,6560,SLC12A4
2209,6561,SLC13A1
6476,6563,SLC14A1
790,6564,SLC15A1
8463,6565,SLC15A2
9335,6567,SLC16A2
7494,6568,SLC17A1
7237,6569,SLC34A1
14471,657,BMPR1A
3329,6570,SLC18A1
9625,6571,SLC18A2
8956,6572,SLC18A3
1048,6573,SLC19A1
10919,6574,SLC20A1
1818,6575,SLC20A2
4268,6576,SLC25A1
7404,6578,SLCO2A1
227,6579,SLCO1A2
13288,658,BMPR1B
16036,6580,SLC22A1
12327,6582,SLC22A2
7948,6583,SLC22A4
15453,6584,SLC22A5
93,6585,SLIT1
496,6586,SLIT3
14296,6588,SLN
5044,659,BMPR2
17547,6591,SNAI2
1178,6594,SMARCA1
9589,6595,SMARCA2
12323,6596,HLTF
4729,6597,SMARCA4
6331,65975,STK33
9448,65977,PLEKHA3
12416,65979,PHACTR4
16673,6598,SMARCB1
6684,65980,BRD9
6994,65981,CAPRIN2
7065,65982,ZSCAN18
5199,65983,GRAMD3
6452,65985,AACS
3066,65986,ZBTB10
17712,65987,KCTD14
11506,65988,ZNF747
13811,6599,SMARCC1
16704,65991,FUNDC2
15349,65992,DDRGK1
14585,65999,LRRC61
8230,660,BMX
4346,66000,TMEM108
5360,66002,CYP4F12
13175,66004,LYNX1
17699,66005,CHID1
10701,66008,TRAK2
7465,6601,SMARCC2
13024,6602,SMARCD1
7371,66035,SLC2A11
374,66037,BOLL
14284,6604,SMARCD3
5726,6608,SMO
6977,6609,SMPD1
10011,661,POLR3D
1003,6614,SIGLEC1
5491,6615,SNAI1
4520,6616,SNAP25
10079,6617,SNAPC1
15266,6618,SNAPC2
16800,6619,SNAPC3
11163,662,BNIP1
8014,6621,SNAPC4
12494,6622,SNCA
13539,6624,FSCN1
17879,6625,SNRNP70
11356,6628,SNRPB
12189,6629,SNRPB2
14619,663,BNIP2
8523,6631,SNRPC
9126,6632,SNRPD1
5564,6634,SNRPD3
13274,6635,SNRPE
8977,6636,SNRPF
825,6638,SNRPN
8626,664,BNIP3
7442,6640,SNTA1
17685,6641,SNTB1
6746,6642,SNX1
10789,6643,SNX2
16334,6645,SNTB2
5848,6646,SOAT1
4500,664709,HNRNPA1P10
12478,664722,HNRNPA1P26
9542,6648,SOD2
10253,6649,SOD3
7464,665,BNIP3L
4701,6650,CAPN15
6158,6651,SON
5784,6652,SORD
3757,6653,SORL1
7292,6654,SOS1
4163,6655,SOS2
10074,6656,SOX1
9962,6657,SOX2
11776,6658,SOX3
11474,6659,SOX4
17455,666,BOK
1873,6660,SOX5
3165,6662,SOX9
13945,6663,SOX10
10399,6664,SOX11
10446,6666,SOX12
13026,6667,SP1
4718,6668,SP2
515,667,DST
369,6670,SP3
1793,6671,SP4
382,6672,SP100
5603,6674,SPAG1
6652,6675,UAP1
11944,6676,SPAG4
561,6677,SPAM1
10490,6678,SPARC
9468,668,FOXL2
2077,6683,SPAST
2856,6687,SPG7
8635,6688,SPI1
1603,6689,SPIB
16942,6690,SPINK1
13905,6692,SPINT1
10108,6693,SPN
9073,6694,SPP2
8926,6695,SPOCK1
3003,6696,SPP1
11096,6697,SPR
2585,6699,SPRR1B
6920,670,BPHL
16919,6702,SPRR2C
16488,6703,SPRR2D
5032,6704,SPRR2E
17488,6705,SPRR2F
8381,6706,SPRR2G
9870,6707,SPRR3
179,6708,SPTA1
13180,6709,SPTAN1
9803,671,BPI
4930,6710,SPTB
1320,6711,SPTBN1
1485,6712,SPTBN2
3441,6714,SRC
7941,6715,SRD5A1
6365,6716,SRD5A2
2709,6718,AKR1D1
7270,672,BRCA1
16537,6721,SREBF2
10254,6722,SRF
14253,6723,SRM
12805,6725,SRMS
14257,6726,SRP9
10690,6727,SRP14
13158,6728,SRP19
570,673,BRAF
13410,6730,SRP68
14714,6731,SRP72
8196,6732,SRPK1
1432,6733,SRPK2
9645,6734,SRPR
3576,6737,TRIM21
8393,6738,TROVE2
4337,6741,SSB
17306,6742,SSBP1
2530,6744,SSFA2
15600,6745,SSR1
13285,6747,SSR3
4120,6749,SSRP1
4915,675,BRCA2
1522,6751,SSTR1
12777,6752,SSTR2
13224,6753,SSTR3
2562,6754,SSTR4
1545,6755,SSTR5
9288,6756,SSX1
3207,6758,SSX5
11620,676,BRDT
16625,6760,SS18
4425,6764,ST5
4736,6767,ST13
4132,6768,ST14
7907,6769,STAC
13169,6770,STAR
10428,6771,STARP1
14372,6772,STAT1
1229,6773,STAT2
5095,6774,STAT3
7298,6775,STAT4
6475,6776,STAT5A
5994,6777,STAT5B
16264,677765,SCARNA18
13266,677766,SCARNA2
13812,677779,LINC00488
17907,677780,SCARNA11
15129,677784,FAM138D
12588,677790,TMEM78
6229,6778,STAT6
14951,677802,SNORA14B
15659,677816,SNORA35
14566,677836,SNORA58
12151,677883,CHTF8P1
17330,6780,STAU1
16708,6781,STC1
15153,6783,SULT1E1
5902,6785,ELOVL4
97,6786,STIM1
15622,678655,CD27-AS1
3948,6787,NEK4
8581,6788,STK3
14907,6789,STK4
15941,6790,AURKA
10296,6792,CDKL5
3032,6793,STK10
1585,6794,STK11
7218,6795,AURKC
6239,6799,SULT1A2
4542,680,BRS3
12591,6801,STRN
12553,6804,STX1A
4871,6809,STX3
10111,6810,STX4
4432,6811,STX5
2748,6812,STXBP1
6635,6813,STXBP2
15577,6814,STXBP3
4332,6819,SULT1C2
8782,682,BSG
2410,6820,SULT2B1
15406,6821,SUOX
13084,6822,SULT2A1
14036,6824,ETF1P1
16133,6827,SUPT4H1
2401,6829,SUPT5H
8193,683,BST1
2364,6830,SUPT6H
2509,6832,SUPV3L1
674,6833,ABCC8
16111,6838,SURF6
13370,6839,SUV39H1
638,6840,SVIL
16384,6845,VAMP7
10685,6846,XCL2
1686,6847,SYCP1
18159,684959,SNORA25
13287,685,BTC
4064,6850,SYK
1351,6854,SYN2
15267,6855,SYP
759,6857,SYT1
15125,686,BTD
3623,6860,SYT4
4991,6861,SYT5
1787,6862,T
7412,6863,TAC1
11544,6865,TACR2
2722,6867,TACC1
7571,6868,ADAM17
10518,6869,TACR1
3979,6870,TACR3
7220,6872,TAF1
6709,6873,TAF2
5002,6874,TAF4
7043,6875,TAF4B
2285,6876,TAGLN
8208,6877,TAF5
13854,6878,TAF6
16773,6879,TAF7
1518,688,KLF5
11156,6880,TAF9
2571,6883,TAF12
3304,6885,MAP3K7
14938,6886,TAL1
11543,6887,TAL2
16262,689,BTF3
18061,6890,TAP1
17815,6891,TAP2
2537,6892,TAPBP
6321,6894,TARBP1
12299,6895,TARBP2
6079,6897,TARS
16200,6898,TAT
10295,6899,TBX1
16842,690,BTF3P11
5578,6900,CNTN2
15253,6903,TBCC
3621,6904,TBCD
7570,6905,TBCE
7448,6906,SERPINA7
15890,6907,TBL1X
2189,6908,TBP
16875,6909,TBX2
772,6910,TBX5
8733,6911,TBX6
9902,6913,TBX15
1171,6915,TBXA2R
6275,6916,TBXAS1
16286,6917,TCEA1
16600,6919,TCEA2
3838,6920,TCEA3
18243,692072,SNORD5
16692,692086,SNORD17
11122,692099,FAM86DP
7605,692108,SNORD67
18562,692197,SNORD77
18342,692215,SNORD112
14442,692312,PPAN-P2RY11
12348,6924,TCEB3
8779,6925,TCF4
8681,6926,TBX3
16167,6927,HNF1A
1910,6928,HNF1B
8319,6929,TCF3
18463,693125,MIR548A1
18083,693127,MIR548A3
15989,693136,MIR551B
18607,693142,MIR557
17254,693152,MIR567
18086,693153,MIR568
18346,693155,MIR570
18525,693157,MIR572
12015,693170,MIR585
5724,693177,MIR592
16932,693180,MIR595
16818,693190,MIR605
15991,6932,TCF7
10049,6934,TCF7L2
2240,6935,ZEB1
25,6936,GCFC2
1897,6938,TCF12
17376,694,BTG1
5284,6940,ZNF354A
2445,6942,TCF20
4578,6944,VPS72
10438,6945,MLX
692,6947,TCN1
17880,6948,TCN2
5591,6949,TCOF1
14355,695,BTK
